ElectionDate	OfficeCode(text)	DistrictCode(Text)	StatusCode	CountyCode	CountyName	OfficeDescription	PartyOrder	PartyDescription	CandidateID	CandidateLastName	CandidateFirstName	CandidateMiddleName	CandidateFormerName	CandidateVotes	WriteIn(W)/Uncommitted(Z)	Recount(*)	Nomindated(N)/Elected(E)
2016-03-08	25	00800	0	63	OAKLAND	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1040	Trump	Donald			19429			
2016-03-08	25	00800	0	63	OAKLAND	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1039	Santorum	Rick			48			
2016-03-08	25	00800	0	63	OAKLAND	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1038	Rubio	Marco			4741			
2016-03-08	25	00800	0	63	OAKLAND	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1037	Paul	Rand			120			
2016-03-08	25	00800	0	63	OAKLAND	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1036	Pataki	George			12			
2016-03-08	25	00800	0	63	OAKLAND	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1035	Kasich	John			15057			
2016-03-08	25	00800	0	63	OAKLAND	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1033	Huckabee	Mike			70			
2016-03-08	25	00800	0	63	OAKLAND	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1032	Graham	Lindsey			11			
2016-03-08	25	00800	0	63	OAKLAND	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1031	Fiorina	Carly			71			
2016-03-08	25	00800	0	63	OAKLAND	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1030	Cruz	Ted			9661			
2016-03-08	25	00800	0	63	OAKLAND	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1029	Christie	Chris			105			
2016-03-08	25	00800	0	63	OAKLAND	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1028	Carson	Ben			681			
2016-03-08	25	00800	0	63	OAKLAND	8th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1027	Bush	Jeb			325			
2016-03-08	25	00900	0	50	MACOMB	9th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1050	Uncommitted				1534			
2016-03-08	25	00900	0	50	MACOMB	9th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1049	Uncommitted				2033			
2016-03-08	25	00900	0	50	MACOMB	9th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1044	De La Fuente	Roque			43			
2016-03-08	25	00900	0	50	MACOMB	9th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1043	Sanders	Bernie			29869			
2016-03-08	25	00900	0	50	MACOMB	9th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1042	O'Malley	Martin			178			
2016-03-08	25	00900	0	50	MACOMB	9th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1041	Clinton	Hillary			32213			
2016-03-08	25	00900	0	50	MACOMB	9th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1040	Trump	Donald			29662			
2016-03-08	25	00900	0	50	MACOMB	9th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1039	Santorum	Rick			91			
2016-03-08	25	00900	0	50	MACOMB	9th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1038	Rubio	Marco			4807			
2016-03-08	25	00900	0	50	MACOMB	9th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1037	Paul	Rand			172			
2016-03-08	25	00900	0	50	MACOMB	9th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1036	Pataki	George			23			
2016-03-08	25	00900	0	50	MACOMB	9th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1035	Kasich	John			13206			
2016-03-08	25	00900	0	50	MACOMB	9th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1033	Huckabee	Mike			97			
2016-03-08	25	00900	0	50	MACOMB	9th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1032	Graham	Lindsey			24			
2016-03-08	25	00900	0	50	MACOMB	9th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1031	Fiorina	Carly			78			
2016-03-08	25	00900	0	50	MACOMB	9th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1030	Cruz	Ted			9736			
2016-03-08	25	00900	0	50	MACOMB	9th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1029	Christie	Chris			121			
2016-03-08	25	00900	0	50	MACOMB	9th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1028	Carson	Ben			833			
2016-03-08	25	00900	0	50	MACOMB	9th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1027	Bush	Jeb			552			
2016-03-08	25	00900	0	63	OAKLAND	9th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1050	Uncommitted				613			
2016-03-08	25	00900	0	63	OAKLAND	9th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1049	Uncommitted				504			
2016-03-08	25	00900	0	63	OAKLAND	9th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1044	De La Fuente	Roque			20			
2016-03-08	25	00900	0	63	OAKLAND	9th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1043	Sanders	Bernie			21034			
2016-03-08	25	00900	0	63	OAKLAND	9th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1042	O'Malley	Martin			63			
2016-03-08	25	00900	0	63	OAKLAND	9th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1041	Clinton	Hillary			16357			
2016-03-08	25	00900	0	63	OAKLAND	9th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1040	Trump	Donald			10740			
2016-03-08	25	00900	0	63	OAKLAND	9th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1039	Santorum	Rick			40			
2016-03-08	25	00900	0	63	OAKLAND	9th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1038	Rubio	Marco			3459			
2016-03-08	25	00900	0	63	OAKLAND	9th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1037	Paul	Rand			99			
2016-03-08	25	00900	0	63	OAKLAND	9th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1036	Pataki	George			8			
2016-03-08	25	00900	0	63	OAKLAND	9th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1035	Kasich	John			12580			
2016-03-08	25	00900	0	63	OAKLAND	9th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1033	Huckabee	Mike			46			
2016-03-08	25	00900	0	63	OAKLAND	9th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1032	Graham	Lindsey			7			
2016-03-08	25	00900	0	63	OAKLAND	9th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1031	Fiorina	Carly			60			
2016-03-08	25	00900	0	63	OAKLAND	9th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1030	Cruz	Ted			4966			
2016-03-08	25	00900	0	63	OAKLAND	9th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1029	Christie	Chris			75			
2016-03-08	25	00900	0	63	OAKLAND	9th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1028	Carson	Ben			307			
2016-03-08	25	00900	0	63	OAKLAND	9th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1027	Bush	Jeb			337			
2016-03-08	25	01000	0	32	HURON	10th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1050	Uncommitted				96			
2016-03-08	25	01000	0	32	HURON	10th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1049	Uncommitted				36			
2016-03-08	25	01000	0	32	HURON	10th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1044	De La Fuente	Roque			4			
2016-03-08	25	01000	0	32	HURON	10th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1043	Sanders	Bernie			1184			
2016-03-08	25	01000	0	32	HURON	10th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1042	O'Malley	Martin			9			
2016-03-08	25	01000	0	32	HURON	10th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1041	Clinton	Hillary			1050			
2016-03-08	25	01000	0	32	HURON	10th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1040	Trump	Donald			2346			
2016-03-08	25	01000	0	32	HURON	10th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1039	Santorum	Rick			8			
2016-03-08	25	01000	0	32	HURON	10th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1038	Rubio	Marco			515			
2016-03-08	25	01000	0	32	HURON	10th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1037	Paul	Rand			14			
2016-03-08	25	01000	0	32	HURON	10th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1036	Pataki	George			6			
2016-03-08	25	01000	0	32	HURON	10th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1035	Kasich	John			1056			
2016-03-08	25	01000	0	32	HURON	10th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1033	Huckabee	Mike			19			
2016-03-08	25	01000	0	32	HURON	10th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1032	Graham	Lindsey			1			
2016-03-08	25	01000	0	32	HURON	10th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1031	Fiorina	Carly			10			
2016-03-08	25	01000	0	32	HURON	10th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1030	Cruz	Ted			1250			
2016-03-08	25	01000	0	32	HURON	10th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1029	Christie	Chris			20			
2016-03-08	25	01000	0	32	HURON	10th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1028	Carson	Ben			64			
2016-03-08	25	01000	0	32	HURON	10th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1027	Bush	Jeb			45			
2016-03-08	25	01000	0	44	LAPEER	10th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1050	Uncommitted				261			
2016-03-08	25	01000	0	44	LAPEER	10th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1049	Uncommitted				221			
2016-03-08	25	01000	0	44	LAPEER	10th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1044	De La Fuente	Roque			10			
2016-03-08	25	01000	0	44	LAPEER	10th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1043	Sanders	Bernie			4650			
2016-03-08	25	01000	0	44	LAPEER	10th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1042	O'Malley	Martin			26			
2016-03-08	25	01000	0	44	LAPEER	10th District President of the United States (Congressional Districts) 4 Year Term (1) Position	1	Democratic	-1041	Clinton	Hillary			3325			
2016-03-08	25	01000	0	44	LAPEER	10th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1040	Trump	Donald			7446			
2016-03-08	25	01000	0	44	LAPEER	10th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1039	Santorum	Rick			32			
2016-03-08	25	01000	0	44	LAPEER	10th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1038	Rubio	Marco			1160			
2016-03-08	25	01000	0	44	LAPEER	10th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1037	Paul	Rand			73			
2016-03-08	25	01000	0	44	LAPEER	10th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1036	Pataki	George			5			
2016-03-08	25	01000	0	44	LAPEER	10th District President of the United States (Congressional Districts) 4 Year Term (1) Position	2	Republican	-1035	Kasich	John			3012			
